status	seconds	page	total	suspect_md	pdf	page_txt
ok	0.78	319	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0319.txt
ok	1.2	320	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0320.txt
ok	0.65	321	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0321.txt
ok	0.8	322	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0322.txt
ok	2.2	323	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0323.txt
ok	1.81	324	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0324.txt
ok	1.73	325	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0325.txt
ok	1.62	326	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0326.txt
ok	1.34	327	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0327.txt
ok	1.13	328	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0328.txt
ok	1.97	329	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0329.txt
ok	1.17	330	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0330.txt
ok	3.05	331	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0331.txt
ok	0.65	332	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0332.txt
ok	2.82	333	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0333.txt
ok	2.99	334	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0334.txt
ok	1.52	335	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0335.txt
ok	0.79	336	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0336.txt
ok	3.04	337	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0337.txt
ok	0.58	338	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0338.txt
ok	0.57	339	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0339.txt
ok	0.63	340	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0340.txt
ok	2.92	341	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0341.txt
ok	3.06	342	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0342.txt
ok	0.52	343	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0343.txt
ok	0.75	344	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0344.txt
ok	2.03	345	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0345.txt
ok	3.33	346	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0346.txt
ok	3.23	347	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0347.txt
ok	0.6	348	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0348.txt
ok	2.96	349	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0349.txt
ok	0.85	350	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0350.txt
ok	3.08	351	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0351.txt
ok	2.81	352	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0352.txt
ok	0.43	353	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0353.txt
ok	0.41	354	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0354.txt
ok	0.51	355	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0355.txt
ok	0.6	356	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0356.txt
ok	2.57	357	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0357.txt
ok	0.49	358	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0358.txt
ok	2.98	359	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0359.txt
ok	2.81	360	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0360.txt
ok	2.84	361	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0361.txt
ok	0.64	362	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0362.txt
ok	2.98	363	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0363.txt
ok	0.73	364	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0364.txt
ok	0.55	365	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0365.txt
ok	0.64	366	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0366.txt
ok	2.61	367	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0367.txt
ok	3.16	368	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0368.txt
ok	2.81	369	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0369.txt
ok	2.95	370	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0370.txt
ok	2.37	371	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0371.txt
ok	3.44	372	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0372.txt
ok	0.57	373	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0373.txt
ok	0.68	374	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0374.txt
ok	4.24	375	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0375.txt
ok	0.45	376	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0376.txt
ok	2.04	377	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0377.txt
ok	0.53	378	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0378.txt
ok	3.99	379	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0379.txt
ok	0.56	380	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0380.txt
ok	0.81	381	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0381.txt
ok	3.88	382	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0382.txt
ok	0.58	383	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0383.txt
ok	0.53	384	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0384.txt
ok	0.54	385	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0385.txt
ok	3.52	386	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0386.txt
ok	5.06	387	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0387.txt
ok	4.38	388	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0388.txt
ok	0.38	389	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0389.txt
ok	1.37	390	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0390.txt
ok	0.76	391	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0391.txt
ok	1.09	392	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0392.txt
ok	0.63	393	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0393.txt
ok	0.78	394	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0394.txt
ok	2.1	395	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0395.txt
ok	1.71	396	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0396.txt
ok	1.97	397	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0397.txt
ok	1.58	398	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0398.txt
ok	1.51	399	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0399.txt
ok	2.11	400	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0400.txt
ok	2.32	401	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0401.txt
ok	2.11	402	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0402.txt
ok	3.68	403	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0403.txt
ok	0.61	404	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0404.txt
ok	0.62	405	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0405.txt
ok	0.6	406	539	Bataille - Dicionário.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Filosofia/Bataille - Dicionário.pdf	ocr-reconvertidos-rapid/_page-ocr/Bataille - Dicionário/0406.txt
